Sno,SensorId,Temperature,PH,EC,Mortality,DateTime
5387,220,24.25,8.22,1.6,1,2022-06-15T07:05:41.3770000
5388,220,24.25,7.86,2.17,1,2022-06-15T07:20:41.4470000
5389,220,24.19,8.22,1.66,1,2022-06-15T07:35:41.3700000
5390,220,24.25,8.27,1.69,1,2022-06-15T07:50:41.4700000
5391,220,24.19,8.13,1.72,1,2022-06-15T08:05:41.4770000
5392,220,24.25,8.24,1.6,1,2022-06-15T08:20:41.8530000
5393,220,24.25,7.91,2.17,1,2022-06-15T08:35:41.4100000
5394,220,24.25,8.13,1.72,1,2022-06-15T08:50:41.4330000
5395,220,24.19,8.27,1.6,1,2022-06-15T09:05:41.8630000
5396,220,24.25,7.86,2.11,1,2022-06-15T09:20:41.3900000
5397,220,24.25,8.11,1.75,1,2022-06-15T09:35:41.3430000
5398,220,24.19,8.22,1.66,1,2022-06-15T09:50:41.3570000
5399,220,24.25,8.22,1.63,1,2022-06-15T10:05:41.4300000
5400,220,24.25,8.24,1.54,1,2022-06-15T10:20:41.4670000
5401,220,24.19,8.24,1.6,1,2022-06-15T10:35:41.4100000
5402,220,24.19,8.24,1.69,1,2022-06-15T10:50:41.4100000
5403,220,24.19,8.24,1.57,1,2022-06-15T11:05:41.4070000
5404,220,24.19,8.24,1.57,1,2022-06-15T11:20:41.4170000
5405,220,24.19,8.24,1.6,1,2022-06-15T11:35:41.3630000
5406,220,24.25,8.19,1.81,1,2022-06-15T11:50:41.3930000
5407,220,24.19,8.02,2.05,1,2022-06-15T12:05:41.4700000
5408,220,24.25,7.89,2.14,1,2022-06-15T12:20:41.6070000
5409,220,24.25,7.97,1.93,1,2022-06-15T12:35:41.5170000
5410,220,24.25,8.24,1.63,1,2022-06-15T12:50:41.5500000
5411,220,24.25,8.27,1.6,1,2022-06-15T13:05:41.3800000
5412,220,24.25,7.91,2.05,1,2022-06-15T13:20:41.4570000
5413,220,24.25,8.16,1.69,1,2022-06-15T13:35:41.5770000
5414,220,24.25,8.19,1.66,1,2022-06-15T13:50:41.7530000
5415,220,24.25,8.27,1.54,1,2022-06-15T14:05:41.4700000
5416,220,24.25,7.86,2.17,1,2022-06-15T14:20:41.4770000
5417,220,24.19,7.86,2.11,1,2022-06-15T14:35:41.4500000
5418,220,24.25,7.89,2.14,1,2022-06-15T14:50:41.5270000
5419,220,24.25,8.02,1.93,0,2022-06-15T15:05:41.5170000
5420,220,24.25,8.02,1.87,0,2022-06-15T15:20:41.5500000
5421,220,24.19,8.19,1.69,0,2022-06-15T15:35:41.4930000
5422,220,24.19,8.24,1.63,0,2022-06-15T15:50:41.4800000
5423,220,24.25,8.27,1.72,0,2022-06-15T16:05:41.5030000
5424,220,24.19,8.05,1.87,0,2022-06-15T16:20:41.5770000
5425,220,24.25,8.24,1.63,0,2022-06-15T16:35:41.5500000
5426,220,24.25,8.05,1.93,0,2022-06-15T16:50:41.4970000
5427,220,24.19,7.94,2.05,0,2022-06-15T17:05:41.6330000
5428,220,24.25,8.24,1.6,0,2022-06-15T17:20:41.5370000
5429,220,24.25,7.97,1.99,0,2022-06-15T17:35:41.5300000
5430,220,24.25,8.24,1.6,0,2022-06-15T17:50:41.5200000
5431,220,24.25,8.05,1.81,0,2022-06-15T18:05:41.5470000
5432,220,24.25,8.19,1.78,0,2022-06-15T18:20:41.6130000
5433,220,24.25,8.27,1.66,0,2022-06-15T18:35:41.5430000
5434,220,24.25,7.97,2.08,0,2022-06-15T18:50:41.5170000
5435,220,24.25,8.22,1.6,0,2022-06-15T19:05:41.5130000
5436,220,24.19,7.91,2.14,0,2022-06-15T19:20:41.6130000
5437,220,24.25,8.22,1.63,0,2022-06-15T19:35:41.6270000
5438,220,24.25,7.89,2.11,0,2022-06-15T19:50:41.5630000
5439,220,24.25,8.22,1.69,0,2022-06-15T20:05:41.6470000
5440,220,24.25,8,2.05,0,2022-06-15T20:20:41.7400000
5441,220,24.25,8.19,1.69,0,2022-06-15T20:35:41.6700000
5442,220,24.25,8.02,2.02,0,2022-06-15T20:50:41.6070000
5443,220,24.25,8.22,1.66,1,2022-06-15T21:05:41.5670000
5444,220,24.25,7.91,2.05,1,2022-06-15T21:20:41.7700000
5445,220,24.25,8.27,1.6,1,2022-06-15T21:35:41.5300000
5446,220,24.25,8.11,1.75,1,2022-06-15T21:50:41.7970000
5447,220,24.19,8,2.02,1,2022-06-15T22:05:41.7430000
5448,220,24.25,8.22,1.63,1,2022-06-15T22:20:41.6070000
5449,220,24.25,8.11,1.72,1,2022-06-15T22:35:41.6500000
5450,220,24.25,7.94,2.11,1,2022-06-15T22:50:41.5930000
5451,220,24.25,8.22,1.6,1,2022-06-15T23:05:41.6300000
5452,220,24.25,7.89,2.14,1,2022-06-15T23:20:41.6100000
5453,220,24.25,8.22,1.63,1,2022-06-15T23:35:41.8270000
5454,220,24.25,7.86,2.17,1,2022-06-15T23:50:41.5900000
5455,220,24.25,8.22,1.63,1,2022-06-16T00:05:41.5970000
5456,220,24.25,7.94,2.11,1,2022-06-16T00:20:41.7470000
5457,220,24.25,8.22,1.66,1,2022-06-16T00:35:41.5930000
5458,220,24.25,8.3,1.63,1,2022-06-16T00:50:41.6170000
5459,220,24.25,7.97,1.93,1,2022-06-16T01:05:41.6430000
5460,220,24.25,8.24,1.6,1,2022-06-16T01:20:41.9530000
5461,220,24.25,7.94,2.02,0,2022-06-16T01:35:41.6770000
5462,220,24.25,8.22,1.6,0,2022-06-16T01:50:41.7200000
5463,220,24.25,7.89,2.17,0,2022-06-16T02:05:41.6430000
5464,220,24.25,8.22,1.63,0,2022-06-16T02:20:41.6070000
5465,220,24.25,8.08,2.02,0,2022-06-16T02:35:41.7100000
5466,220,24.25,8.22,1.66,0,2022-06-16T02:50:41.8270000
5467,220,24.25,8.19,1.81,0,2022-06-16T03:05:41.6830000
5468,220,24.25,7.89,2.14,0,2022-06-16T03:20:41.6070000
5469,220,24.25,8.19,1.66,0,2022-06-16T03:35:41.6570000
5470,220,24.25,8.27,1.63,0,2022-06-16T03:50:41.6630000
5471,220,24.25,8.33,1.69,0,2022-06-16T04:05:41.6900000
5472,220,24.25,7.91,2.08,0,2022-06-16T04:20:41.7800000
5473,220,24.25,8.22,1.63,0,2022-06-16T04:35:41.9400000
5474,220,24.25,8.16,1.81,0,2022-06-16T04:50:41.6730000
5475,220,24.25,7.89,2.14,0,2022-06-16T05:05:41.6300000
5476,220,24.25,8,1.96,0,2022-06-16T05:20:41.6430000
5477,220,24.25,8.19,1.6,0,2022-06-16T05:35:41.6800000
5478,220,24.25,8.24,1.6,0,2022-06-16T05:50:42.2070000
5479,220,24.25,7.89,2.17,0,2022-06-16T06:05:41.6930000
5480,220,24.25,7.91,1.99,0,2022-06-16T06:20:41.8200000
5481,220,24.25,8.16,1.69,0,2022-06-16T06:35:41.8600000
5482,220,24.25,8.22,1.6,0,2022-06-16T06:50:41.7800000
5483,220,24.25,8.22,1.6,0,2022-06-16T07:05:41.7530000
5484,220,24.25,7.97,2.11,0,2022-06-16T07:20:41.8670000
5485,220,24.25,8.22,1.63,0,2022-06-16T07:35:41.9130000
5486,220,24.25,8.22,1.6,0,2022-06-16T07:50:41.8370000
5487,220,24.25,8.22,1.75,0,2022-06-16T08:05:41.7830000
5488,220,24.25,7.94,1.99,0,2022-06-16T08:20:41.7700000
5489,220,24.25,8.24,1.69,0,2022-06-16T08:35:42.1200000
5490,220,24.25,8.22,1.72,0,2022-06-16T08:50:41.7930000
5491,220,24.25,7.91,2.05,0,2022-06-16T09:05:41.7670000
5492,220,24.25,8.19,1.66,0,2022-06-16T09:20:41.7600000
5493,220,24.25,8.22,1.63,0,2022-06-16T09:35:41.7700000
5494,220,24.25,8.3,1.6,0,2022-06-16T09:50:41.8130000
5495,220,24.25,7.89,2.08,0,2022-06-16T10:05:41.9170000
5496,220,24.25,8.22,1.69,0,2022-06-16T10:20:41.8230000
5497,220,24.25,8.13,1.84,0,2022-06-16T10:35:41.9000000
5498,220,24.25,8.05,1.9,0,2022-06-16T10:50:41.8830000
5499,220,24.25,8.24,1.6,0,2022-06-16T11:05:41.8030000
5500,220,24.25,7.89,2.11,0,2022-06-16T11:20:41.9400000
5501,220,24.25,8.22,1.63,0,2022-06-16T11:35:41.8870000
5502,220,24.25,7.89,2.14,0,2022-06-16T11:50:41.8970000
5503,220,24.25,8.24,1.6,1,2022-06-16T12:05:41.8900000
5504,220,24.25,8.27,1.63,1,2022-06-16T12:20:41.8770000
5505,220,24.25,7.89,2.17,1,2022-06-16T12:35:41.8700000
5506,220,24.25,8.22,1.75,1,2022-06-16T12:50:41.8500000
5507,220,24.25,8.19,1.66,1,2022-06-16T13:05:41.8570000
5508,220,24.25,7.86,2.14,1,2022-06-16T13:20:41.9200000
5509,220,24.25,8.22,1.69,1,2022-06-16T13:35:41.9300000
5510,220,24.25,8.27,1.57,1,2022-06-16T13:50:41.9170000
5511,220,24.25,8,2.02,1,2022-06-16T14:05:41.9270000
5512,220,24.25,8.24,1.72,1,2022-06-16T14:20:41.8600000
5513,220,24.25,8.19,1.66,1,2022-06-16T14:35:41.9100000
5514,220,24.25,7.91,2.14,1,2022-06-16T14:50:41.9700000
5515,220,24.25,8.24,1.6,1,2022-06-16T15:05:41.9630000
5516,220,24.25,8.13,1.69,1,2022-06-16T15:20:42.0370000
5517,220,24.25,8.02,2.02,0,2022-06-16T15:35:41.9800000
5518,220,24.25,8.22,1.63,0,2022-06-16T15:50:41.9500000
5519,220,24.25,7.94,2.11,0,2022-06-16T16:05:41.9570000
5520,220,24.25,8.24,1.6,0,2022-06-16T16:20:41.9800000
5521,220,24.25,8.16,1.66,0,2022-06-16T16:35:41.8730000
5522,220,24.25,8.02,2.02,0,2022-06-16T16:50:41.9600000
5523,220,24.25,8.22,1.63,0,2022-06-16T17:05:41.9500000
5524,220,24.25,8.05,1.81,0,2022-06-16T17:20:42.0130000
5525,220,24.25,8.05,1.96,0,2022-06-16T17:35:41.9000000
5526,220,24.25,8.22,1.63,0,2022-06-16T17:50:41.9700000
5527,220,24.25,8.02,1.84,0,2022-06-16T18:05:41.9200000
5528,220,24.25,8.13,1.84,0,2022-06-16T18:20:41.9300000
5529,220,24.25,8.22,1.63,0,2022-06-16T18:35:42.0430000
5530,220,24.25,7.83,2.17,0,2022-06-16T18:50:41.9500000
5531,220,24.25,8.33,1.57,0,2022-06-16T19:05:42.0270000
5532,220,24.25,8.22,1.6,0,2022-06-16T19:20:41.9670000
5533,220,24.25,8.11,1.69,0,2022-06-16T19:35:41.9830000
5534,220,24.25,7.89,2.14,0,2022-06-16T19:50:41.9070000
5535,220,24.25,8.24,1.6,0,2022-06-16T20:05:41.9970000
5536,220,24.25,8.22,1.6,0,2022-06-16T20:20:41.9600000
5537,220,24.25,8,1.84,0,2022-06-16T20:35:42.0300000
5538,220,24.25,7.91,2.11,0,2022-06-16T20:50:41.9930000
5539,220,24.25,8.27,1.6,0,2022-06-16T21:05:42.0400000
5540,220,24.25,8.27,1.63,0,2022-06-16T21:20:42.1200000
5541,220,24.25,7.94,1.96,1,2022-06-16T21:35:41.9300000
5542,220,24.25,8.08,1.93,1,2022-06-16T21:50:42.0070000
5543,220,24.25,8.24,1.63,1,2022-06-16T22:05:41.9500000
5544,220,24.25,8.19,1.66,1,2022-06-16T22:20:41.9600000
5545,220,24.25,7.89,2.11,1,2022-06-16T22:35:41.9400000
5546,220,24.25,8.24,1.69,1,2022-06-16T22:50:42.0300000
5547,220,24.25,8.22,1.63,1,2022-06-16T23:05:41.9800000
5548,220,24.25,8.16,1.69,1,2022-06-16T23:20:41.9370000
5549,220,24.31,7.91,2.14,1,2022-06-16T23:35:42.0130000
5550,220,24.31,8.24,1.63,1,2022-06-16T23:50:42.0200000
5551,220,24.31,8.22,1.63,1,2022-06-17T00:05:42.0330000
5552,220,24.31,7.97,1.9,1,2022-06-17T00:20:42.0770000
5553,220,24.31,7.94,2.11,1,2022-06-17T00:35:42.1900000
5554,220,24.25,8.24,1.57,1,2022-06-17T00:50:42.0330000
5555,220,24.31,8.16,1.69,1,2022-06-17T01:20:42.1970000
5556,220,24.31,7.89,2.08,1,2022-06-17T01:35:42.0800000
5557,220,24.31,8.08,1.96,1,2022-06-17T01:50:42.2430000
5558,220,24.31,8.22,1.6,1,2022-06-17T02:05:42.0200000
5559,220,24.31,8.19,1.66,0,2022-06-17T02:20:42.1430000
5560,220,24.31,8,1.87,0,2022-06-17T02:35:42.0200000
5561,220,24.31,8.05,1.99,0,2022-06-17T02:50:42.0370000
5562,220,24.31,8.24,1.6,0,2022-06-17T03:05:42.0570000
5563,220,24.31,8.24,1.6,0,2022-06-17T03:20:42.1730000
5564,220,24.31,8.19,1.69,0,2022-06-17T03:35:42.1570000
5565,220,24.31,7.89,2.17,0,2022-06-17T03:50:42.1330000
5566,220,24.31,8.27,1.63,0,2022-06-17T04:05:42.3330000
5567,220,24.31,8.22,1.63,0,2022-06-17T04:20:42.0930000
5568,220,24.31,8.16,1.69,0,2022-06-17T04:35:42.2570000
5569,220,24.31,7.86,2.17,0,2022-06-17T04:50:42.1330000
5570,220,24.31,8.24,1.6,0,2022-06-17T05:05:42.1600000
5571,220,24.31,8.22,1.66,0,2022-06-17T05:20:42.1500000
5572,220,24.31,7.86,2.17,0,2022-06-17T05:35:42.5130000
5573,220,24.31,8.24,1.57,0,2022-06-17T05:50:42.1000000
5574,220,24.31,8.05,1.87,0,2022-06-17T06:05:42.0830000
5575,220,24.31,8.22,1.72,0,2022-06-17T06:20:42.1270000
5576,220,24.31,8.22,1.63,0,2022-06-17T06:35:42.2200000
5577,220,24.31,7.91,2.17,0,2022-06-17T06:50:42.1270000
5578,220,24.31,8.22,1.57,0,2022-06-17T07:05:42.1700000
5579,220,24.31,8.22,1.69,0,2022-06-17T07:20:42.2500000
5580,220,24.31,7.94,2.11,0,2022-06-17T07:35:42.1630000
5581,220,24.37,8.24,1.57,0,2022-06-17T07:50:42.1400000
5582,220,24.37,8.02,1.84,0,2022-06-17T08:05:42.1730000
5583,220,24.37,8.27,1.6,0,2022-06-17T08:20:42.2270000
5584,220,24.37,8.11,1.72,0,2022-06-17T08:35:42.2130000
5585,220,24.37,8.19,1.78,0,2022-06-17T08:50:42.2300000
5586,220,24.37,8.19,1.6,0,2022-06-17T09:05:42.1630000
5587,220,24.37,8.11,1.93,0,2022-06-17T09:20:42.2230000
5588,220,24.37,8.16,1.66,0,2022-06-17T09:35:42.1230000
5589,220,24.37,8.24,1.57,0,2022-06-17T09:50:42.2670000
5590,220,24.37,7.94,1.99,0,2022-06-17T10:05:42.3800000
5591,220,24.37,8.27,1.57,0,2022-06-17T10:20:42.2330000
5592,220,24.37,7.97,1.93,0,2022-06-17T10:35:42.2000000
5593,220,24.37,8.22,1.6,0,2022-06-17T10:50:42.2400000
5594,220,24.37,8.16,1.87,0,2022-06-17T11:05:42.2670000
5595,220,24.37,8.11,1.69,0,2022-06-17T11:20:42.1900000
5596,220,24.37,8.22,1.63,0,2022-06-17T11:35:42.3670000
5597,220,24.44,8,2.05,0,2022-06-17T11:50:42.2100000
5598,220,24.44,7.94,1.99,0,2022-06-17T12:05:42.4670000
5599,220,24.44,8.27,1.6,0,2022-06-17T12:20:42.2200000
5600,220,24.44,8,2.05,0,2022-06-17T12:35:42.2770000
5601,220,24.44,8.02,1.81,1,2022-06-17T12:50:42.2170000
5602,220,24.44,8.27,1.6,1,2022-06-17T13:05:42.2030000
5603,220,24.44,7.89,2.05,1,2022-06-17T13:20:42.2400000
5604,220,21.19,7.83,2.17,1,2022-06-17T14:18:06.0830000
5605,220,21.19,7.78,2.32,1,2022-06-17T14:33:06.0370000
5606,220,21.19,7.83,2.11,1,2022-06-17T14:48:06.0900000
5607,220,21.19,7.58,2.5,1,2022-06-17T15:03:06.0900000
5608,220,21.19,7.97,2.05,1,2022-06-17T15:18:06.0370000
5609,220,21.19,7.75,2.17,1,2022-06-17T15:33:06.1130000
5610,220,21.19,7.83,2.26,1,2022-06-17T15:48:06.0370000
5611,220,21.19,7.89,2.14,1,2022-06-17T16:03:06.0830000
5612,220,21.19,7.61,2.53,1,2022-06-17T16:18:06.1430000
5613,220,21.19,7.89,2.14,1,2022-06-17T16:33:06.2570000
5614,220,21.19,7.56,2.56,1,2022-06-17T16:48:06.0600000
5615,220,21.19,7.89,2.05,1,2022-06-17T17:03:06.0630000
5616,220,21.19,7.89,2.14,1,2022-06-17T17:18:06.0300000
5617,220,21.19,7.64,2.53,1,2022-06-17T17:33:06.0370000
5618,220,21.19,7.94,2.08,1,2022-06-17T17:48:06.1000000
5619,220,21.19,7.56,2.56,1,2022-06-17T18:03:06.4000000
5620,220,21.19,7.89,2.08,1,2022-06-17T18:18:06.0030000
5621,220,21.19,7.72,2.23,1,2022-06-17T18:33:06.0670000
5622,220,21.19,7.94,2.11,1,2022-06-17T18:48:06.0900000
5623,220,21.19,7.72,2.2,1,2022-06-17T19:03:06.2000000
5624,220,21.19,7.89,2.05,1,2022-06-17T19:18:06.2730000
5625,220,21.19,7.58,2.56,1,2022-06-17T19:33:06.0970000
5626,220,21.19,7.83,2.11,1,2022-06-17T19:48:06.1230000
5627,220,21.19,7.58,2.62,1,2022-06-17T20:03:06.1170000
5628,220,21.19,7.89,2.08,1,2022-06-17T20:18:06.3530000
5629,220,21.19,7.86,2.23,1,2022-06-17T20:33:06.2400000
5630,220,21.19,7.72,2.26,1,2022-06-17T20:48:06.1100000
5631,220,21.19,7.91,2.05,1,2022-06-17T21:03:06.1100000
5632,220,21.19,7.58,2.62,1,2022-06-17T21:18:06.1070000
5633,220,21.19,7.75,2.2,1,2022-06-17T21:33:06.2470000
5634,220,21.19,7.89,2.08,1,2022-06-17T21:48:06.1230000
5635,220,21.19,7.67,2.32,1,2022-06-17T22:03:06.1530000
5636,220,21.19,7.89,2.23,1,2022-06-17T22:18:06.1300000
5637,220,21.19,7.86,2.11,1,2022-06-17T22:33:06.5070000
5638,220,21.19,7.61,2.38,1,2022-06-17T22:48:06.1300000
5639,220,21.19,7.91,2.08,1,2022-06-17T23:03:06.1200000
5640,220,21.19,7.86,2.11,1,2022-06-17T23:18:06.1270000
5641,220,21.19,7.58,2.59,1,2022-06-17T23:33:06.3430000
5642,220,21.19,7.91,2.05,1,2022-06-17T23:48:06.2900000
5643,220,21.19,7.86,2.14,1,2022-06-18T00:03:06.1630000
5644,220,21.19,7.58,2.53,1,2022-06-18T00:18:06.2600000
5645,220,21.19,7.86,2.11,1,2022-06-18T00:33:06.1730000
5646,220,21.19,7.56,2.59,1,2022-06-18T00:48:06.4800000
5647,220,21.19,7.91,2.08,1,2022-06-18T01:03:06.1630000
5648,220,21.19,7.64,2.38,1,2022-06-18T01:18:06.2100000
5649,220,21.19,7.89,2.05,1,2022-06-18T01:33:06.2570000
5650,220,21.12,7.75,2.2,1,2022-06-18T01:48:06.2670000
5651,220,21.19,7.89,2.23,1,2022-06-18T02:03:06.2470000
5652,220,21.12,7.86,2.17,1,2022-06-18T02:18:06.1870000
5653,220,21.12,7.83,2.29,1,2022-06-18T02:33:06.2300000
5654,220,21.12,7.86,2.11,1,2022-06-18T02:48:06.4130000
5655,220,21.12,7.53,2.56,1,2022-06-18T03:03:06.1900000
5656,220,21.12,7.91,2.02,1,2022-06-18T03:18:06.3900000
5657,220,21.12,7.83,2.14,1,2022-06-18T03:33:06.2430000
5658,220,21.12,7.72,2.44,1,2022-06-18T03:48:06.2130000
5659,220,21.19,7.89,2.11,1,2022-06-18T04:03:06.2030000
5660,220,21.19,7.61,2.53,1,2022-06-18T04:18:06.2900000
5661,220,21.19,7.89,2.11,1,2022-06-18T04:33:06.2230000
5662,220,21.19,7.58,2.47,1,2022-06-18T04:48:06.2100000
5663,220,21.19,7.89,2.17,1,2022-06-18T05:03:06.3000000
5664,220,21.19,7.86,2.14,1,2022-06-18T05:18:06.3300000
5665,220,21.19,7.56,2.59,1,2022-06-18T05:33:06.2500000
5666,220,21.19,7.91,2.05,1,2022-06-18T05:48:06.2670000
5667,220,21.19,7.83,2.11,1,2022-06-18T06:03:06.3130000
5668,220,21.12,7.64,2.5,1,2022-06-18T06:18:06.2130000
5669,220,21.12,7.89,2.08,1,2022-06-18T06:33:06.3100000
5670,220,21.12,7.89,2.17,1,2022-06-18T06:48:06.2400000
5671,220,21.12,7.89,2.23,1,2022-06-18T07:03:06.3200000
5672,220,21.12,7.86,2.14,1,2022-06-18T07:18:06.2670000
5673,220,21.12,7.72,2.41,1,2022-06-18T07:33:06.3030000
5674,220,21.12,7.89,2.11,1,2022-06-18T07:48:06.3030000
5675,220,21.12,7.58,2.56,1,2022-06-18T08:03:06.2570000
5676,220,21.19,7.89,2.05,1,2022-06-18T08:18:06.3470000
5677,220,21.12,7.58,2.44,1,2022-06-18T08:33:06.2570000
5678,220,21.12,7.89,2.08,1,2022-06-18T08:48:06.2730000
5679,220,21.12,7.8,2.14,1,2022-06-18T09:03:06.3100000
5680,220,21.12,7.64,2.53,1,2022-06-18T09:18:06.3570000
5681,220,21.12,7.91,2.05,1,2022-06-18T09:33:06.3300000
5682,220,21.12,7.86,2.14,1,2022-06-18T09:48:06.3970000
5683,220,21.12,7.56,2.56,1,2022-06-18T10:03:06.2970000
5684,220,21.12,7.89,2.2,1,2022-06-18T10:18:06.2930000
5685,220,21.12,7.86,2.08,1,2022-06-18T10:33:06.2700000
5686,220,21.12,7.78,2.17,1,2022-06-18T10:48:06.2870000
5687,220,21.12,7.58,2.59,1,2022-06-18T11:03:06.3100000
5688,220,21.12,7.64,2.53,1,2022-06-18T11:18:06.2730000
5689,220,21.12,7.75,2.35,1,2022-06-18T11:33:06.3100000
5690,220,21.12,7.8,2.32,1,2022-06-18T11:48:06.3230000
5691,220,21.12,7.86,2.23,1,2022-06-18T12:03:06.3270000
5692,220,21.12,7.91,2.11,1,2022-06-18T12:18:06.5100000
5693,220,21.12,7.83,2.26,1,2022-06-18T12:33:06.2870000
5694,220,21.12,7.64,2.5,1,2022-06-18T12:48:06.3370000
5695,220,21.12,7.58,2.53,1,2022-06-18T13:03:06.3200000
5696,220,21.12,7.78,2.17,1,2022-06-18T13:18:06.3570000
5697,220,21.12,7.86,2.11,1,2022-06-18T13:33:06.3130000
5698,220,21.12,7.89,2.11,1,2022-06-18T13:48:06.4230000
5699,220,21.12,7.89,2.08,1,2022-06-18T14:03:06.5000000
5700,220,21.12,7.91,2.05,1,2022-06-18T14:18:06.4470000
5701,220,21.12,7.72,2.47,1,2022-06-18T14:33:06.3170000
5702,220,21.12,7.58,2.56,1,2022-06-18T14:48:06.3730000
5703,220,21.12,7.61,2.47,1,2022-06-18T15:03:06.3330000
5704,220,21.19,7.83,2.17,1,2022-06-18T15:18:06.3700000
5705,220,21.19,7.86,2.14,1,2022-06-18T15:33:06.3400000
5706,220,21.19,7.86,2.11,1,2022-06-18T15:48:06.4530000
5707,220,21.19,7.89,2.08,1,2022-06-18T16:03:06.3670000
5708,220,21.19,7.89,2.05,1,2022-06-18T16:18:06.3930000
5709,220,21.19,7.91,2.05,1,2022-06-18T16:33:06.4300000
5710,220,21.19,7.86,2.23,1,2022-06-18T16:48:06.3530000
5711,220,21.19,7.78,2.26,1,2022-06-18T17:03:06.3630000
5712,220,21.19,7.78,2.35,1,2022-06-18T17:18:06.4500000
5713,220,21.19,7.78,2.38,1,2022-06-18T17:33:06.4500000
5714,220,21.19,7.75,2.38,1,2022-06-18T17:48:06.6500000
5715,220,21.19,7.72,2.41,1,2022-06-18T18:03:06.4000000
5716,220,21.19,7.78,2.41,1,2022-06-18T18:18:06.4530000
5717,220,21.19,7.8,2.32,1,2022-06-18T18:33:06.4800000
5718,220,21.19,7.89,2.2,1,2022-06-18T18:48:06.4570000
5719,220,21.19,7.94,2.17,1,2022-06-18T19:03:06.4030000
5720,220,21.19,7.89,2.05,1,2022-06-18T19:18:06.3900000
5721,220,21.19,7.91,2.08,1,2022-06-18T19:33:06.8900000
5722,220,21.19,7.91,2.05,1,2022-06-18T19:48:06.4000000
5723,220,21.25,7.91,2.05,1,2022-06-18T20:03:06.4630000
5724,220,21.25,7.89,2.08,1,2022-06-18T20:18:06.4100000
5725,220,21.25,7.83,2.11,1,2022-06-18T20:33:06.5930000
5726,220,21.25,7.89,2.11,1,2022-06-18T20:48:06.5530000
5727,220,21.25,7.86,2.14,1,2022-06-18T21:03:06.4400000
5728,220,21.25,7.8,2.2,1,2022-06-18T21:18:06.4900000
5729,220,21.25,7.58,2.47,1,2022-06-18T21:33:06.4230000
5730,220,21.25,7.58,2.56,1,2022-06-18T21:48:06.4770000
5731,220,21.25,7.69,2.44,1,2022-06-18T22:03:06.4470000
5732,220,21.25,7.91,2.05,1,2022-06-18T22:18:06.4700000
5733,220,21.25,7.86,2.11,1,2022-06-18T22:33:06.4700000
5734,220,21.25,7.83,2.14,1,2022-06-18T22:48:06.4970000
5735,220,21.25,7.56,2.56,1,2022-06-18T23:03:06.5800000
5736,220,21.25,7.72,2.44,1,2022-06-18T23:18:06.5530000
5737,220,21.25,7.91,2.05,0,2022-06-18T23:33:06.6030000
5738,220,21.25,7.89,2.08,0,2022-06-18T23:48:06.5170000
5739,220,21.25,7.8,2.14,0,2022-06-19T00:03:06.6470000
5740,220,21.25,7.58,2.5,0,2022-06-19T00:18:06.4600000
5741,220,21.31,7.75,2.38,0,2022-06-19T00:33:06.5530000
5742,220,21.31,7.86,2.08,0,2022-06-19T00:48:06.4930000
5743,220,21.31,7.86,2.14,0,2022-06-19T01:03:06.4630000
5744,220,21.31,7.53,2.56,0,2022-06-19T01:18:06.4730000
5745,220,21.31,7.94,2.08,0,2022-06-19T01:33:06.4930000
5746,220,21.31,7.89,2.11,0,2022-06-19T01:48:06.6030000
5747,220,21.31,7.58,2.47,0,2022-06-19T02:03:06.4830000
5748,220,21.31,7.8,2.26,0,2022-06-19T02:18:06.5230000
5749,220,21.31,7.89,2.11,0,2022-06-19T02:33:06.5230000
5750,220,21.31,7.56,2.53,0,2022-06-19T02:48:06.7500000
5751,220,21.31,7.89,2.02,0,2022-06-19T03:03:06.6100000
5752,220,21.37,7.89,2.11,0,2022-06-19T03:18:06.4930000
5753,220,21.37,7.64,2.5,0,2022-06-19T03:33:06.5270000
5754,220,21.37,7.89,2.02,0,2022-06-19T03:48:06.6170000
5755,220,21.37,7.67,2.35,0,2022-06-19T04:03:06.6600000
5756,220,21.37,7.91,2.05,0,2022-06-19T04:18:06.7170000
5757,220,21.37,7.86,2.08,0,2022-06-19T04:33:06.5830000
5758,220,21.37,7.67,2.53,0,2022-06-19T04:48:06.6370000
5759,220,21.37,7.86,2.08,0,2022-06-19T05:03:06.5730000
5760,220,21.37,7.72,2.23,0,2022-06-19T05:18:06.7100000
5761,220,21.37,7.83,2.23,1,2022-06-19T05:33:06.7200000
5762,220,21.37,7.89,2.08,1,2022-06-19T05:48:06.5830000
5763,220,21.37,7.61,2.5,1,2022-06-19T06:03:06.7130000
5764,220,21.37,7.97,2.02,1,2022-06-19T06:18:06.6200000
5765,220,21.37,7.91,2.08,1,2022-06-19T06:33:06.6930000
5766,220,21.37,7.83,2.14,1,2022-06-19T06:48:06.6800000
5767,220,21.37,7.58,2.56,1,2022-06-19T07:03:06.7070000
5768,220,21.44,7.78,2.32,1,2022-06-19T07:18:06.6500000
5769,220,21.44,7.89,2.08,1,2022-06-19T07:33:06.6300000
5770,220,21.44,7.83,2.11,1,2022-06-19T07:48:06.6800000
5771,220,21.44,7.56,2.56,1,2022-06-19T08:03:06.6930000
5772,220,21.44,7.97,2.02,1,2022-06-19T08:18:06.6300000
5773,220,21.44,7.86,2.11,1,2022-06-19T08:33:06.8470000
5774,220,21.44,7.61,2.47,1,2022-06-19T08:48:06.6430000
